	taxid	species	target_name	tlen	query name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description of target	chimera	superkingdom	kingdom	phylum	order	sci_name	color
549	1081107.0	Beauveria brongniartii RCEF 3172	OAA45756.1	195.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.4e-49	181.8	10.8	1.0	1.0	2.7e-54	4.2e-49	181.5	10.8	5.0	157.0	9.0	161.0	5.0	173.0	0.91	Barwin-related endoglucanase [Beauveria brongniartii RCEF 3172]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Beauveria brongniartii	brown
927	2725673.0	Gonapodya sp. JEL0774	KAJ3339894.1	633.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.1e-49	181.9	12.8	1.0	1.0	4.2e-54	6.5e-49	180.9	12.8	17.0	182.0	425.0	593.0	417.0	593.0	0.9	hypothetical protein HDU93_007668 [Gonapodya sp. JEL0774]	False	Eukaryota	Fungi	Chytridiomycota	Monoblepharidales	Gonapodya sp. JEL0774	brown
765	1670756.0	Fragariocoptes setiger	KAG9511144.1	187.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	5.000000000000001e-49	181.3	9.8	1.0	1.0	4.9e-54	7.699999999999999e-49	180.7	9.8	44.0	181.0	5.0	141.0	2.0	142.0	0.96	hypothetical protein GZH46_00292, partial [Fragariocoptes setiger]	False	Eukaryota	Metazoa	Arthropoda	Trombidiformes	Fragariocoptes setiger	pink
260	160984.0	Varicellaria rhodocarpa	MCJ1237816.1	348.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	9.2e-49	180.4	16.4	1.0	1.0	5.9e-54	9.2e-49	180.4	16.4	10.0	181.0	19.0	185.0	9.0	186.0	0.9	hypothetical protein [Varicellaria rhodocarpa]	False	Eukaryota	Fungi	Ascomycota	Pertusariales	Varicellaria rhodocarpa	brown
46	34413.0	Humicola insolens	1HD5_A	213.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	9e-49	180.4	11.0	1.0	1.0	7.7e-54	1.2e-48	180.0	11.0	20.0	181.0	3.0	160.0	1.0	170.0	0.96	Endoglucanase from Humicola insolens AT 1.7A resolution [Humicola insolens]	False	Eukaryota	Fungi	Ascomycota	Sordariales	Humicola insolens	brown
227	116821.0	Physcia stellaris	KAG7001494.1	229.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.1e-48	180.2	15.0	1.0	1.0	9.5e-54	1.5e-48	179.7	15.0	4.0	181.0	9.0	180.0	6.0	181.0	0.89	endoglucanase type K [Physcia stellaris]	False	Eukaryota	Fungi	Ascomycota	Caliciales	Physcia stellaris	brown
495	759273.0	Colletotrichum higginsianum IMI 349063	XP_018156417.1	379.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.1e-48	180.2	9.3	1.0	1.0	1.0999999999999999e-53	1.7e-48	179.6	9.3	3.0	181.0	9.0	183.0	7.0	184.0	0.93	Endoglucanase-5 [Colletotrichum higginsianum IMI 349063]	False	Eukaryota	Fungi	Ascomycota	Glomerellales	Colletotrichum higginsianum	brown
513	933852.0	Serendipita vermifera MAFF 305830	KIM33299.1	298.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.1e-48	179.3	17.9	1.0	1.0	1.3e-53	2.1e-48	179.3	17.9	11.0	182.0	20.0	188.0	10.0	188.0	0.93	carbohydrate-binding module family 1 protein [Serendipita vermifera MAFF 305830]	False	Eukaryota	Fungi	Basidiomycota	Sebacinales	Serendipita vermifera	brown
544	1072389.0	Drepanopeziza brunnea f. sp. 'multigermtubi' MB_m1	XP_007289348.1	283.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.5e-48	179.0	13.5	1.0	1.0	1.5999999999999996e-53	2.5e-48	179.0	13.5	19.0	181.0	2.0	166.0	1.0	167.0	0.94	glycosyl hydrolase family 45 [Drepanopeziza brunnea f. sp. 'multigermtubi' MB_m1]	False	Eukaryota	Fungi	Ascomycota	Helotiales	BPI 402970	brown
401	443868.0	Agyrium rufum	MCJ1309773.1	331.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.7e-48	179.5	17.2	1.0	1.0	1.6999999999999998e-53	2.6e-48	178.9	17.2	13.0	177.0	22.0	181.0	9.0	186.0	0.9	hypothetical protein [Agyrium rufum]	False	Eukaryota	Fungi	Ascomycota	Pertusariales	Agyrium rufum	brown
862	2600206.0	Ceratobasidium sp. 423	KAG8713224.1	147.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.8e-48	178.8	7.7	1.0	1.0	2.1e-53	3.3e-48	178.6	7.7	5.0	142.0	10.0	147.0	6.0	147.0	0.96	hypothetical protein FRC11_012911, partial [Ceratobasidium sp. 423]	False	Eukaryota	Fungi	Basidiomycota	Cantharellales	Ceratobasidium sp. 423	brown
234	129515.0	Trapelia coarctata	MCJ1245963.1	359.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.7e-48	178.9	14.3	1.0	1.0	2.8e-53	4.3e-48	178.2	14.3	3.0	181.0	10.0	184.0	8.0	185.0	0.9	hypothetical protein [Trapelia coarctata]	False	Eukaryota	Fungi	Ascomycota	Trapeliales	Trapelia coarctata	brown
540	1048955.0	Tothia fuscella	KAF2431620.1	232.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1e-47	177.0	11.8	1.0	1.0	8.9e-53	1.4e-47	176.6	11.8	13.0	181.0	22.0	189.0	8.0	190.0	0.91	glycoside hydrolase, partial [Tothia fuscella]	False	Eukaryota	Fungi	Ascomycota	Venturiales	Tothia fuscella	brown
461	671929.0	Seirophora villosa	KAI4113001.1	355.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.8e-47	176.1	14.8	1.0	1.0	1.2e-52	1.8e-47	176.1	14.8	8.0	181.0	18.0	185.0	8.0	186.0	0.87	MAG: hypothetical protein LQ345_005937 [Seirophora villosa]	False	Eukaryota	Fungi	Ascomycota	Teloschistales	Seirophora villosa	brown
925	2714763.0	Akanthomyces lecanii	OAR01515.1	227.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.0999999999999998e-47	176.0	15.4	1.0	1.0	1.7e-52	2.7e-47	175.6	15.4	8.0	182.0	12.0	178.0	5.0	178.0	0.91	hypothetical protein LLEC1_06322 [Akanthomyces lecanii]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Akanthomyces lecanii	brown
539	1047168.0	Zymoseptoria brevis	KJX97449.1	243.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.8999999999999998e-47	176.1	12.9	1.0	1.0	1.9e-52	2.9e-47	175.5	12.9	16.0	181.0	29.0	192.0	13.0	193.0	0.91	glycoside hydrolase family 45 protein [Zymoseptoria brevis]	False	Eukaryota	Fungi	Ascomycota	Mycosphaerellales	Zymoseptoria brevis	brown
610	1276537.0	Zymoseptoria tritici ST99CH_3D1	SMR63238.1	240.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.9999999999999997e-47	175.5	10.6	1.0	1.0	2.5e-52	4e-47	175.1	10.6	14.0	181.0	24.0	189.0	9.0	190.0	0.91	unnamed protein product [Zymoseptoria tritici ST99CH_3D1]	False	Eukaryota	Fungi	Ascomycota	Mycosphaerellales	Zymoseptoria tritici	brown
364	336722.0	Zymoseptoria tritici IPO323	XP_003849012.1	240.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4.3e-47	175.0	11.4	1.0	1.0	3.7e-52	5.6999999999999995e-47	174.5	11.4	14.0	181.0	24.0	189.0	9.0	190.0	0.91	putative endo-beta-1,4-glucanase [Zymoseptoria tritici IPO323]	False	Eukaryota	Fungi	Ascomycota	Mycosphaerellales	Zymoseptoria tritici	brown
942	2786946.0	Globomyces sp. JEL0801	KAJ3000063.1	243.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4.1999999999999996e-47	175.0	12.5	1.0	1.0	4e-52	6.2e-47	174.4	12.5	19.0	181.0	22.0	201.0	3.0	202.0	0.8	hypothetical protein HDV02_000711 [Globomyces sp. JEL0801]	False	Eukaryota	Fungi	Chytridiomycota	Rhizophydiales	Globomyces sp. JEL0801	brown
365	339359.0	Zalerion maritima	KAJ2904499.1	344.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	6.7e-47	174.3	14.4	1.0	1.0	4.3e-52	6.7e-47	174.3	14.4	7.0	181.0	10.0	180.0	4.0	181.0	0.92	endoglucanase type k [Zalerion maritima]	False	Eukaryota	Fungi	Ascomycota	Lulworthiales	Zalerion maritima	brown
150	80388.0	Stachybotrys elegans	KAH7313760.1	217.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.6e-49	181.7	11.8	1.0	2.0	4.5e-52	6.9e-47	174.3	9.2	5.0	146.0	12.0	154.0	7.0	158.0	0.94	endoglucanase-5 [Stachybotrys elegans]	False	Eukaryota	Fungi	Ascomycota	Hypocreales	Stachybotrys elegans	brown
378	382532.0	Globomyces pollinis-pini	KAI8899555.1	243.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	5.9e-47	174.5	12.9	1.0	1.0	5.6e-52	8.699999999999999e-47	174.0	12.9	19.0	181.0	22.0	201.0	3.0	202.0	0.8	endo-beta-1,4-glucanase [Globomyces pollinis-pini]	False	Eukaryota	Fungi	Chytridiomycota	Rhizophydiales	ARG 068	brown
293	215465.0	Septoria linicola	KAI5367782.1	316.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	9.799999999999999e-47	173.8	13.7	1.0	1.0	6.3e-52	9.799999999999999e-47	173.8	13.7	18.0	181.0	27.0	189.0	9.0	190.0	0.88	putative Cellulose-binding domain, fungal, glycoside hydrolase, family 45 [Septoria linicola]	False	Eukaryota	Fungi	Ascomycota	Mycosphaerellales	Septoria linicola	brown
51	35725.0	Macrophomina phaseolina	KAH7043281.1	346.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	5e-48	178.0	19.5	1.0	1.0	6.4e-52	1e-46	173.8	19.5	17.0	181.0	106.0	289.0	100.0	290.0	0.85	RlpA-like double-psi beta-barrel-protein domain-containing protein-containing protein [Macrophomina phaseolina]	False	Eukaryota	Fungi	Ascomycota	Botryosphaeriales	Macrophomina phaseolina	brown
990	2970465.0	Archangium sp. CY-1	WP_257455648.1	240.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.1e-46	173.7	7.4	1.0	1.0	9.7e-52	1.5e-46	173.2	7.4	12.0	181.0	26.0	196.0	10.0	197.0	0.94	hypothetical protein [Archangium sp. CY-1]	False	Bacteria		Myxococcota	Myxococcales	Archangium sp. CY-1	blue
680	1420901.0	Pseudogymnoascus sp. VKM F-3775	KFY25809.1	147.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.5e-46	173.2	6.3	1.0	1.0	1.1e-51	1.7e-46	173.0	6.3	14.0	138.0	21.0	146.0	7.0	147.0	0.94	hypothetical protein V491_01585, partial [Pseudogymnoascus sp. VKM F-3775]	False	Eukaryota	Fungi	Ascomycota		Pseudogymnoascus sp. VKM F-3775	brown
657	1344416.0	Gonapodya prolifera JEL478	KXS15255.1	399.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	9.3e-47	173.9	14.1	1.0	1.0	1.6e-51	2.3999999999999997e-46	172.5	14.1	15.0	181.0	189.0	358.0	181.0	359.0	0.91	glycoside hydrolase family 45 protein [Gonapodya prolifera JEL478]	False	Eukaryota	Fungi	Chytridiomycota	Monoblepharidales	Gonapodya prolifera	brown
980	2918519.0	Bachmanniomyces sp. S44760	MCJ1339278.1	355.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.4999999999999998e-46	172.0	17.9	1.0	1.0	2.2e-51	3.4999999999999998e-46	172.0	17.9	6.0	181.0	13.0	183.0	8.0	184.0	0.86	hypothetical protein [Bachmanniomyces sp. S44760]	False	Eukaryota	Fungi	Ascomycota		Bachmanniomyces sp. S44760	brown
947	2817039.0	Alternaria sp. Ai002NY15	KAI4708064.1	227.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.4999999999999998e-46	172.0	13.7	1.0	1.0	2.9e-51	4.5e-46	171.6	13.7	12.0	182.0	20.0	188.0	6.0	188.0	0.91	hypothetical protein J4E89_007184 [Alternaria sp. Ai002NY15]	False	Eukaryota	Fungi	Ascomycota	Pleosporales	Alternaria sp. Ai002NY15	brown
219	112498.0	Ramularia collo-cygni	XP_023626840.1	309.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.2e-46	172.1	13.8	1.0	1.0	3e-51	4.7e-46	171.6	13.8	14.0	181.0	27.0	196.0	14.0	197.0	0.91	related to endoglucanase [Ramularia collo-cygni]	False	Eukaryota	Fungi	Ascomycota	Mycosphaerellales	Ramularia collo-cygni	brown
609	1276529.0	Zymoseptoria tritici ST99CH_1A5	SMY28618.1	492.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.6e-46	172.0	12.0	1.0	1.0	3.6e-51	5.6e-46	171.3	12.0	15.0	181.0	25.0	189.0	10.0	190.0	0.91	unnamed protein product [Zymoseptoria tritici ST99CH_1A5]	False	Eukaryota	Fungi	Ascomycota	Mycosphaerellales	Zymoseptoria tritici	brown
611	1276538.0	Zymoseptoria tritici ST99CH_3D7	SMQ54963.1	492.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.8e-46	171.9	12.0	1.0	1.0	3.6e-51	5.6e-46	171.3	12.0	15.0	181.0	25.0	189.0	10.0	190.0	0.91	unnamed protein product [Zymoseptoria tritici ST99CH_3D7]	False	Eukaryota	Fungi	Ascomycota	Mycosphaerellales	Zymoseptoria tritici	brown
586	1187951.0	Alternaria ventricosa	XP_049201084.1	354.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.6e-46	171.9	13.0	1.0	1.0	4.7e-51	7.299999999999999e-46	171.0	13.0	8.0	182.0	16.0	188.0	7.0	188.0	0.92	uncharacterized protein J4E93_003645 [Alternaria ventricosa]	False	Eukaryota	Fungi	Ascomycota	Pleosporales	Alternaria ventricosa	brown
584	1187928.0	Alternaria incomplexa	XP_051288999.1	354.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	7.9e-46	170.8	13.2	1.0	1.0	5.1e-51	7.9e-46	170.8	13.2	9.0	182.0	17.0	188.0	6.0	188.0	0.91	uncharacterized protein J4E90_007720 [Alternaria incomplexa]	False	Eukaryota	Fungi	Ascomycota	Pleosporales	Alternaria incomplexa	brown
275	181017.0	Alternaria conjuncta	XP_051323854.1	335.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	5e-46	171.5	13.2	1.0	1.0	5.7e-51	8.9e-46	170.7	13.2	12.0	182.0	20.0	188.0	6.0	188.0	0.91	uncharacterized protein J4E85_008162 [Alternaria conjuncta]	False	Eukaryota	Fungi	Ascomycota	Pleosporales	Alternaria conjuncta	brown
274	181014.0	Alternaria ethzedia	XP_049238546.1	335.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	6e-46	171.2	13.4	1.0	1.0	6.7e-51	1e-45	170.4	13.4	12.0	182.0	20.0	188.0	6.0	188.0	0.91	uncharacterized protein J4E87_000760 [Alternaria ethzedia]	False	Eukaryota	Fungi	Ascomycota	Pleosporales	Alternaria ethzedia E.G. Simmons, 1986	brown
431	565426.0	Paraphaeosphaeria minitans	KAF9729102.1	244.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.2999999999999998e-47	176.7	21.2	1.0	1.0	7.3e-51	1.1e-45	170.3	21.2	9.0	181.0	12.0	200.0	4.0	201.0	0.89	glycoside hydrolase family 45 protein [Paraphaeosphaeria minitans]	False	Eukaryota	Fungi	Ascomycota	Pleosporales	Paraphaeosphaeria minitans	brown
768	1678846.0	Alternaria sp. MG1	RII24549.1	354.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	5.9e-46	171.2	9.8	1.0	1.0	7.1e-51	1.1e-45	170.4	9.8	14.0	181.0	22.0	187.0	5.0	188.0	0.92	endoglucanase-5 [Alternaria sp. MG1]	False	Eukaryota	Fungi	Ascomycota	Pleosporales	Alternaria sp. MG1	brown
230	119927.0	Alternaria tenuissima	RYN98945.1	354.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	6.699999999999999e-46	171.1	9.8	1.0	1.0	7.1e-51	1.1e-45	170.4	9.8	14.0	181.0	22.0	187.0	5.0	188.0	0.92	hypothetical protein AA0119_g6796 [Alternaria tenuissima]	False	Eukaryota	Fungi	Ascomycota	Pleosporales	Alternaria tenuissima	brown
228	117174.0	Ustilago tritici	KAJ1024459.1	382.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	7.9e-46	170.8	7.1	1.0	1.0	9.4e-51	1.5e-45	170.0	7.1	15.0	181.0	22.0	195.0	7.0	196.0	0.85	hypothetical protein NDA13_004392 [Ustilago tritici]	False	Eukaryota	Fungi	Basidiomycota	Ustilaginales	Ustilago tritici	brown
663	1365824.0	Kalmanozyma brasiliensis GHG001	XP_016292070.1	356.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.1e-45	170.4	8.4	1.0	1.0	1.2e-50	1.8e-45	169.7	8.4	7.0	181.0	13.0	195.0	7.0	196.0	0.86	hypothetical protein PSEUBRA_SCAF22g00042 [Kalmanozyma brasiliensis GHG001]	False	Eukaryota	Fungi	Basidiomycota	Ustilaginales	Kalmanozyma brasiliensis	brown
977	2905939.0	Xanthoria steineri	KAI4225403.1	342.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.2e-45	170.2	16.5	1.0	1.0	1.5e-50	2.3e-45	169.3	16.5	7.0	181.0	17.0	186.0	10.0	187.0	0.87	MAG: hypothetical protein L6R36_003945 [Xanthoria steineri]	False	Eukaryota	Fungi	Ascomycota	Teloschistales	Xanthoria steineri	brown
392	408593.0	Xanthoria mediterranea	KAI4098462.1	294.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.6e-45	169.8	17.0	1.0	1.0	2.2e-50	3.4e-45	168.8	17.0	7.0	181.0	17.0	186.0	10.0	187.0	0.87	MAG: hypothetical protein LQ339_006433 [Xanthoria mediterranea]	False	Eukaryota	Fungi	Ascomycota	Teloschistales	Xanthoria mediterranea	brown
265	167740.0	Alternaria gaisen	KAB2104855.1	354.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.2e-45	168.8	10.0	1.0	1.0	3.2e-50	5.0000000000000004e-45	168.2	10.0	14.0	181.0	22.0	187.0	5.0	188.0	0.92	hypothetical protein AG0111_0g6564 [Alternaria gaisen]	False	Eukaryota	Fungi	Ascomycota	Pleosporales	Alternaria gaisen	brown
203	105487.0	Valsa mali	KUI72492.1	398.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	9.1e-45	167.4	11.9	1.0	1.0	5.8e-50	9.1e-45	167.4	11.9	13.0	181.0	19.0	187.0	7.0	188.0	0.91	Putative endoglucanase type K [Valsa mali]	False	Eukaryota	Fungi	Ascomycota	Diaporthales	Valsa mali	brown
949	2817042.0	Alternaria sp. BMP 0032	KAI4621990.1	354.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.4e-44	166.8	13.2	1.0	1.0	8.7e-50	1.4e-44	166.8	13.2	12.0	182.0	20.0	188.0	6.0	188.0	0.91	hypothetical protein J4E80_004365 [Alternaria sp. BMP 0032]	False	Eukaryota	Fungi	Ascomycota	Pleosporales	Alternaria sp. BMP 0032	brown
158	84753.0	Moesziomyces antarcticus	XP_014654034.1	396.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	8.8e-45	167.4	7.7	1.0	1.0	9.3e-50	1.4e-44	166.7	7.7	12.0	182.0	19.0	196.0	7.0	196.0	0.86	endoglucanase 1 precursor [Moesziomyces antarcticus]	False	Eukaryota	Fungi	Basidiomycota	Ustilaginales	Moesziomyces antarcticus	brown
55	37992.0	Xylaria hypoxylon	TGJ87827.1	270.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	8.1e-46	170.8	15.8	1.0	1.0	1.3e-49	2e-44	166.3	15.8	8.0	181.0	14.0	201.0	7.0	202.0	0.87	hypothetical protein E0Z10_g933 [Xylaria hypoxylon]	False	Eukaryota	Fungi	Ascomycota	Xylariales	Xylaria hypoxylon	brown
270	175245.0	uncultured fungus	ADJ38254.1	123.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.9e-44	166.3	11.7	1.0	1.0	1.4e-49	2.2e-44	166.2	11.7	25.0	146.0	1.0	123.0	1.0	123.0	0.97	glycoside hydrolase family 45, partial [uncultured fungus]	False	Eukaryota	Fungi	Opisthokonta		uncultured fungus	brown
210	109936.0	Cladochytrium replicatum	KAI8802993.1	345.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.9e-44	165.7	17.3	1.0	1.0	1.9e-49	2.9e-44	165.7	17.3	16.0	181.0	132.0	303.0	122.0	304.0	0.89	RlpA-like double-psi beta-barrel-protein domain-containing protein-containing protein [Cladochytrium replicatum]	False	Eukaryota	Fungi	Chytridiomycota	Cladochytriales	Cladochytrium replicatum	brown
814	2031085.0	Ustilago loliicola	KAJ1020617.1	452.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.7e-44	166.5	6.3	1.0	1.0	2.1e-49	3.2000000000000004e-44	165.6	6.3	13.0	181.0	20.0	195.0	7.0	196.0	0.83	hypothetical protein NDA16_004010 [Ustilago loliicola]	False	Eukaryota	Fungi	Basidiomycota	Ustilaginales	Ustilago loliicola	brown
566	1143189.0	Pyricularia oryzae Y34	ELQ36484.1	218.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.2e-44	167.0	15.2	1.0	1.0	2.5e-49	3.9e-44	165.3	15.2	8.0	181.0	12.0	176.0	5.0	177.0	0.89	endoglucanase [Pyricularia oryzae Y34]	False	Eukaryota	Fungi	Ascomycota	Magnaporthales	BPI 841383 [[Magnaporthe oryzae]]	brown
335	307758.0	Ustilago bromivora	SAM81574.1	384.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2e-44	166.3	5.9	1.0	1.0	2.8e-49	4.4e-44	165.1	5.9	13.0	181.0	20.0	195.0	7.0	196.0	0.84	related to endoglucanase 1 precursor (egl1) [Ustilago bromivora]	False	Eukaryota	Fungi	Basidiomycota	Ustilaginales	Ustilago bromivora	brown
818	2043610.0	Ustilago sp. UG-2017a	SOV05259.1	384.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	2.2e-44	166.1	5.2	1.0	1.0	3e-49	4.7e-44	165.1	5.2	13.0	181.0	20.0	195.0	7.0	196.0	0.84	endoglucanase 1 (egl1) [Ustilago sp. UG-2017a]	False	Eukaryota	Fungi	Basidiomycota	Ustilaginales	Ustilago sp. UG-2017a	brown
819	2043611.0	Ustilago sp. UG-2017b	SPC61645.1	384.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	4.7e-44	165.0	5.8	1.0	1.0	3.1e-49	4.7e-44	165.0	5.8	13.0	181.0	20.0	195.0	7.0	196.0	0.85	related to endoglucanase 1 precursor (egl1) [Ustilago sp. UG-2017b]	False	Eukaryota	Fungi	Basidiomycota	Ustilaginales	Ustilago sp. UG-2017b	brown
309	252740.0	Valsa sordida	ROV93494.1	509.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	6.8e-44	164.5	8.2	1.0	1.0	4.4e-49	6.8e-44	164.5	8.2	12.0	181.0	18.0	187.0	6.0	188.0	0.9	hypothetical protein VSDG_06746 [Valsa sordida]	False	Eukaryota	Fungi	Ascomycota	Diaporthales	Valsa sordida	brown
70	40998.0	Elsinoe australis	PSK53818.1	468.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	7.100000000000004e-44	164.5	16.2	1.0	1.0	4.5e-49	7.100000000000004e-44	164.5	16.2	2.0	179.0	7.0	183.0	6.0	185.0	0.89	hypothetical protein B9Z65_7624 [Elsinoe australis]	False	Eukaryota	Fungi	Ascomycota	Myriangiales	Elsinoe australis	brown
151	82268.0	Hyaloraphidium curvatum	KAI9024662.1	387.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	7.8e-44	164.3	13.7	1.0	1.0	5.000000000000001e-49	7.8e-44	164.3	13.7	17.0	182.0	178.0	346.0	169.0	346.0	0.91	endo-glucanase RCE3 [Hyaloraphidium curvatum]	False	Eukaryota	Fungi	Chytridiomycota	Monoblepharidales	Hyaloraphidium curvatum	brown
572	1151754.0	Moesziomyces antarcticus T-34	GAC71627.1	380.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	5.400000000000001e-44	164.9	7.8	1.0	1.0	5.799999999999999e-49	9e-44	164.1	7.8	12.0	182.0	19.0	196.0	7.0	196.0	0.86	hypothetical protein PANT_4d00037 [Moesziomyces antarcticus T-34]	False	Eukaryota	Fungi	Basidiomycota	Ustilaginales	Moesziomyces antarcticus	brown
298	221103.0	Moniliophthora roreri	KAI3610865.1	204.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	8.6e-44	164.2	5.9	1.0	1.0	7.5e-49	1.2e-43	163.8	5.9	15.0	149.0	15.0	150.0	4.0	156.0	0.9	beta--endoglucanase [Moniliophthora roreri]	False	Eukaryota	Fungi	Basidiomycota	Agaricales	Moniliophthora roreri	brown
180	97479.0	Pyrenophora teres f. teres	KAE8845626.1	427.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.2999999999999998e-43	163.7	11.8	1.0	1.0	8.099999999999999e-49	1.2999999999999998e-43	163.7	11.8	15.0	181.0	22.0	186.0	6.0	187.0	0.92	hypothetical protein HRS9139_00193 [Pyrenophora teres f. teres]	False	Eukaryota	Fungi	Ascomycota	Pleosporales	Pyrenophora teres	brown
85	45151.0	Pyrenophora tritici-repentis	PWO26395.1	413.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.8e-43	163.2	12.2	1.0	1.0	1.2e-48	1.8e-43	163.2	12.2	14.0	181.0	21.0	186.0	5.0	187.0	0.91	rsc complex subunit protein [Pyrenophora tritici-repentis]	False	Eukaryota	Fungi	Ascomycota	Pleosporales	Pyrenophora tritici-repentis	brown
159	84754.0	Moesziomyces aphidis	ETS59875.1	406.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	1.2e-43	163.7	8.9	1.0	1.0	1.3e-48	2e-43	163.0	8.9	12.0	182.0	19.0	196.0	7.0	196.0	0.86	hypothetical protein PaG_06197 [Moesziomyces aphidis]	False	Eukaryota	Fungi	Basidiomycota	Ustilaginales	Moesziomyces aphidis	brown
181	97480.0	Pyrenophora teres f. maculata	CAA9960480.1	426.0	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182.0	3.6e-43	162.2	12.0	1.0	1.0	2.3e-48	3.6e-43	162.2	12.0	15.0	181.0	22.0	186.0	6.0	187.0	0.92	glycoside hydrolase family 45 protein [Pyrenophora teres f. maculata]	False	Eukaryota	Fungi	Ascomycota	Pleosporales	Pyrenophora teres	brown
